Name,Latitude,Longitude
Zed Earth bangalore,13.0054998,77.5782716
Kolte Patil 24K Grazio bangalore,12.9246763,77.6308584
Godrej E-City bangalore,12.8534247,77.6530258
Embassy Pristine bangalore,12.9280203,77.6609868
The Presidential Tower bangalore,13.0265663,77.5451712
SBI New Bangalore bangalore,12.8762164,77.6164271
Niranjan Genesis bangalore,12.8650822,77.6232727
Mahaveer Sitara bangalore,12.8937,77.5866427
Prestige Silver Sun bangalore,12.9241916,77.6961269
Niranjan Genesis bangalore,12.8650822,77.6232727
The Presidential Tower bangalore,13.0265663,77.5451712
Indio Classic bangalore,12.9715987,77.5945627
Chethana Heritage bangalore,12.9715987,77.5945627
SBI New Bangalore bangalore,12.8762164,77.6164271
Motzkin Park Terrace bangalore,12.8277163,77.7776498
Skylark Royaume bangalore,12.8661023,77.665878
Brigade Northridge - Phase 1 bangalore,13.1012353,77.630922
LGCL Stonescape bangalore,13.0793738,77.6625359
Pioneer Sun Blossom bangalore,12.8348947,77.648506
Salarpuria Sattva Magnificia bangalore,12.9962293,77.6689762
Sai Purvi Symphony bangalore,12.9194265,77.736761
S2 Homes Butterfly Gardens bangalore,12.7671408,77.6316248
HM Indigo bangalore,12.8730577,77.5714702
Radiant Lake View bangalore,13.0320876,77.7210642
Asset Aura bangalore,12.921249,77.722038
Nambiar Bellezea bangalore,12.8423459,77.727032
Salarpuria Sattva Casa Irene bangalore,12.8646922,77.5911405
Fire Luxur The Empyrean Phase II bangalore,12.9048299,77.8677685
SNN Raj Serenity bangalore,12.8589085,77.613768
Atco Sapphire bangalore,12.8606884,77.7767483
Rsun Sushmitham bangalore,12.9890574,77.7659146
Peace Rhythm bangalore,12.9500313,77.4978003
Prestige Jade Pavillion bangalore,12.9216881,77.6956648
Oceanus Tranquil bangalore,13.0372514,77.6894379
Fortius Under The Sun bangalore,13.2364997,77.6789061
Pioneer KRS Park Royal bangalore,12.9293554,77.4995552
Prestige Shantiniketan bangalore,12.989259,77.731264
Habitat Crest bangalore,12.9907059,77.7227793
Ruchira Aarna Homes bangalore,12.9647206,77.7552794
Goyal Alanoville bangalore,13.0887141,77.6594168
Purva Skywood bangalore,12.8944929,77.6607174
S2 Homes Butterfly Gardens bangalore,12.7671408,77.6316248
Brigade Northridge Phase II bangalore,13.1012353,77.630922
MN Guru Akshitha bangalore,13.092666,77.63287
Puravankara Elita Promenade bangalore,12.8505636,77.6019434
Radiant Lake View bangalore,13.0320876,77.7210642
Asset Aura bangalore,12.921249,77.722038
Brinda Imperial Phase I bangalore,12.753406,77.649038
Fire Luxur The Empyrean Phase II bangalore,12.9048299,77.8677685
Blue Bell Homes bangalore,12.9676128,77.7042125
Atco Sapphire bangalore,12.8606884,77.7767483
Oceanus Tranquil bangalore,13.0372514,77.6894379
Fortius Under The Sun bangalore,13.2364997,77.6789061
Pavani Sarovar Phase II bangalore,12.9726354,77.7340972
Chamundi Amber Woods bangalore,12.8763746,77.5304509
Ajmera Annex bangalore,12.8420581,77.6463682
Kumar Princetown Royale bangalore,13.0606714,77.5200615
Gopalan Atlantis bangalore,12.9741618,77.7439856
Spad Classic Nakshatra Nestilo bangalore,12.9640102,77.7499354
Opera Spring Leaf bangalore,12.8983834,77.6183237
The Advantage Raheja Pebble Bay bangalore,12.9175193,77.6284075
Evershine Greenwood bangalore,12.8610024,77.7805416
Adarsh Palm Meadows bangalore,12.9574201,77.7405942
Mantri Centrium bangalore,13.0040638,77.5618485
Nitesh Cape Cod bangalore,12.9224054,77.6750123
Arna Meadows bangalore,12.8627811,77.6030904
Jain Heights Grand West bangalore,13.0171545,77.5504018
Splendid Lake Dews bangalore,12.8700365,77.6272663
Jain Heights Grand West bangalore,13.0171545,77.5504018
Puravankara Elita Promenade bangalore,12.8505636,77.6019434
Aswani Aaeesha bangalore,12.8608338,77.6734677
New India Tanzanite bangalore,13.1020363,77.6189762
Esteem Emblem bangalore,12.8382576,77.6846614
Adisesh Prime bangalore,13.08155,77.99827
Sai Sowbagya bangalore,12.9081743,77.6835513
Pavani Sarovar Phase II bangalore,12.9726354,77.7340972
Chamundi Amber Woods bangalore,12.8763746,77.5304509
Samhita Elite bangalore,13.0351177,77.7042186
Saroj Harmony bangalore,12.9313675,77.7418874
DSMAX STONESCAPE bangalore,12.8518163,77.5573227
Manifest Elite bangalore,12.9715987,77.5945627
Sobha Silicon Oasis Row Houses bangalore,12.867993,77.6612248
The Advantage Raheja Pebble Bay bangalore,12.9175193,77.6284075
Sumadhura Lake Breeze bangalore,12.9566809,77.7248939
Srimitra Lifestyle bangalore,13.0305625,77.668072
Sobha Lake Gardens bangalore,13.0191276,77.7241543
Rand Pride Homes bangalore,12.9780797,77.6929907
JK Suchiraa Villas bangalore,13.0694552,77.5173107
Unishire Spacio bangalore,12.8849319,77.6048938
Sriven Rag Meridian bangalore,12.8183059,77.6898768
Arna Meadows bangalore,12.8627811,77.6030904
KMB La Palazzo bangalore,12.9196722,77.6659963
Sowparnika Flamenco bangalore,12.8550179,77.7850851
Ozone Urbana Avenue bangalore,12.9757272,77.6158504
Sipani Wattle Grove bangalore,12.940446,77.623403
Dhammanagi Kings Ville bangalore,12.9960918,77.583631
Upkar Garden bangalore,12.7786333,77.7245665
Unishire Spacio bangalore,12.8849319,77.6048938
Aryan Fountain Square bangalore,12.7867076,77.774883
Millennia Lakeview bangalore,12.8776976,77.6983835
Karle Zenith Residences bangalore,13.0472844,77.6161294
DSMAX STONESCAPE bangalore,12.8518163,77.5573227
Sipani Wattle Grove bangalore,12.940446,77.623403
Dhammanagi Kings Ville bangalore,12.9960918,77.583631
Prestige Ferns Residency bangalore,12.9029705,77.6622073
Srimitra Lifestyle bangalore,13.0305625,77.668072
Hiranandani Club Meadows bangalore,12.875594,77.612397
JK Suchiraa Villas bangalore,13.0694552,77.5173107
Upkar Habitat bangalore,12.7445533,77.7824429
Vaishnavi Nakshatra bangalore,13.0254031,77.5491776
VMAKS Heights bangalore,12.8367538,77.6978783
BSR Sunshine bangalore,13.0463979,77.5984395
Ozone Urbana Avenue bangalore,12.9757272,77.6158504
Sobha Ruby bangalore,13.0446521,77.5000402
Sobha Valley View bangalore,12.9312341,77.5290558
Canary Woods bangalore,12.9715987,77.5945627
Hiranandani Glen Gate bangalore,13.0530787,77.5743451
Sobha Clovelly bangalore,12.911386,77.5559079
Prestige Lakeside Habitat Villa bangalore,12.9299576,77.7401083
Dharma Elite bangalore,13.0103618,77.6520469
Jain Heights East Parade bangalore,12.9735006,77.6823713
Dharma Castle bangalore,13.0106268,77.6532302
Sobha Daisy bangalore,12.9282006,77.6680634
Provident Harmony bangalore,13.080659,77.625441
Hrvy Sai Sapphire bangalore,12.8947372,77.5785716
Shravanthi Oakridge bangalore,12.8720988,77.5295509
ARK Cloud City bangalore,12.9842196,77.7634093
Vishwapriya Vertical Garden bangalore,12.9385302,77.5231804
Shriram Godhuli bangalore,13.4682719,77.8096926
Opera Canopus bangalore,12.8872949,77.6214482
Aster Residential Layout bangalore,12.916873,77.6358182
Sipani Jardin bangalore,12.7780888,77.7296121
Alpine Viva 2 bangalore,13.0143196,77.7609495
Sobha Indraprastha bangalore,12.9811535,77.5634417
Pyramid Carnations bangalore,13.1351114,77.5622471
L&T South City bangalore,12.8877919,77.591002
Buildmann Aaroha Condominiums  bangalore,13.038895,77.702585
LGCL Luxuriate bangalore,12.9165932,77.6347147
Sunil Orchid bangalore,12.9715987,77.5945627
Svamitva Emerald Square bangalore,12.8146987,77.6701237
RJ Brooke Square bangalore,12.9649561,77.7203535
Balaji Ashirvaad Elite bangalore,12.8547931,77.5976667
Ma Sarada Casa Estrella bangalore,12.7964534,77.6864041
Hiranandani Horizon bangalore,19.1153798,72.9091436
Corporate Suncity Gloria Block B bangalore,12.9026286,77.7069429
Prisha Orchids bangalore,13.0833854,77.6375082
SSVR Fairy Bells bangalore,13.0713565,77.5851817
United Meadows bangalore,12.9658617,77.7224633
Rajarajeshwari Vara bangalore,12.981788,77.5998037
Purva Waves bangalore,13.063187,77.6626997
Habitat Eden Heights bangalore,12.9904266,77.7142049
Habitat Iluminar bangalore,12.9155329,77.4933195
Pruthvi Royal bangalore,12.8627337,77.5943649
Godrej Gold County bangalore,13.046768,77.4902439
Cattleya Sriven Nest bangalore,12.9372072,77.7491799
Brigade Millennium bangalore,12.891805,77.5824553
TG Ascent bangalore,12.8664422,77.6907409
Cattleya Sriven Nest bangalore,12.9372072,77.7491799
Mahaveer Promenade bangalore,13.0077592,77.7399015
K Raheja Jade Gardens bangalore,13.204637,77.6506622
Aratt Cityscapes Apartment bangalore,13.0611983,77.757579
Radiant Elitaire bangalore,12.8830931,77.5830352
RNS Shrinikethan bangalore,13.0321173,77.5388378
Prestige Gulmohar bangalore,13.0288528,77.6649757
DNR Atmosphere bangalore,12.958045,77.7390325
Shell North Gate bangalore,13.0669963,77.6468544
Disha Loharuka SOLARIS bangalore,12.860781,77.5902906
ATZ Estrella bangalore,12.9366872,77.7487363
MJ Lifestyle Astro bangalore,12.858655,77.6984882
Sowparnika Columns bangalore,12.9930415,77.8059633
Shriram Sameeksha bangalore,13.0721162,77.5348332
Sai Vrushabadri Towers bangalore,12.9885109,77.7817547
Shri Balaji Sarovar bangalore,12.9769223,77.7333818
Sobha Cedar bangalore,12.8779199,77.5297639
Prabhavathi Comforts bangalore,12.8864112,77.6290643
Platina Exotica bangalore,12.9275441,77.4936815
Valmark Cityville bangalore,12.8626587,77.604309
DSR Sunrise Towers bangalore,12.9821505,77.7602375
Dhanapriya Paradise bangalore,12.9715987,77.5945627
SVS Trend Square Precioso bangalore,13.0345488,77.6674155
Sobha Dream Gardens bangalore,13.0968857,77.647408
Sumukha Residency bangalore,12.9607204,77.5943232
Pioneer Kingstown bangalore,12.8878665,77.6441936
SMR Vinay Estella bangalore,13.0840921,77.5413269
Peninsula Prakruthi bangalore,12.8732821,77.787371
Prestige Park View bangalore,12.9852588,77.7518918
Prestige Park View bangalore,12.9852588,77.7518918
Altius Ardour bangalore,12.8354267,77.7686139
Mantri Tranquil bangalore,12.8867375,77.5451932
Concorde Tech Turf bangalore,12.8318141,77.6551811
SRK The Villagio bangalore,13.0080164,77.7621594
DS Max Splendid bangalore,12.9718563,77.4790222
Gravity Sundridge bangalore,13.1777165,77.5593515
Axis Vedam bangalore,12.8803091,77.5839891
Odions The Woods of East Phase 1 bangalore,12.8913922,77.6937237
IDEB Springfields bangalore,12.9181948,77.6695175
Ozone Polestar bangalore,13.0385196,77.6181119
Goyal Orchid Lakeview bangalore,12.9315349,77.6786481
Gempark Address bangalore,12.8699879,77.8103632
Sriven Luminous Amaltas bangalore,12.8453334,77.6481115
Pyramid Bilberry bangalore,13.0873611,77.6247607
Sobha Forest Edge bangalore,12.8763618,77.5285878
Aryan Golden Arena bangalore,12.806845,77.7825336
Park Cubix bangalore,13.2418908,77.720995
Brigade Golden Triangle bangalore,13.0549285,77.762862
Concorde Luxepolis bangalore,12.9567983,77.567828
MBR Brickfield Shelters bangalore,12.8124009,77.7342541
Maysons Udbhava bangalore,13.0877551,77.6038995
Adarsh Palm Retreat bangalore,12.9234947,77.6851069
Aratt Cityscapes Villa bangalore,13.0611983,77.757579
Avani Gardens bangalore,13.0860725,77.6064885
Nakshatra Township bangalore,12.7304474,77.7033552
Mantri Espana bangalore,12.9344706,77.6835063
Upscale Golden Lotus bangalore,12.9295788,77.7405079
DS & Jacks Needs 3 Project 276 bangalore,12.8707878,77.5963239
Sumukha Emerald bangalore,12.8758824,77.5812546
IDEB Springfields bangalore,12.9181948,77.6695175
Sipani Bliss 2 bangalore,12.7808199,77.7239959
Sriven Luminous Amaltas bangalore,12.8453334,77.6481115
Saf Snowdrops bangalore,12.8921607,77.563372
ARS Bhavisha bangalore,12.8596605,77.7656243
LVS Gardenia Phase 1 bangalore,13.0345318,77.7024472
Krishnaja Northcity bangalore,13.2389421,77.7059788
Bluejay Malgudi bangalore,12.8651727,77.5484676
Shriram Chirping Woods Apartment bangalore,12.9090034,77.6688901
Veohm Cedar Woods bangalore,13.0591532,77.643044
Mana Candela bangalore,12.8915171,77.710097
Ezzy Corinth bangalore,13.0657555,77.6515444
Concorde Amber bangalore,12.8948188,77.7030423
RJR Patel Residency bangalore,12.93844,77.7431417
Century Artizan Phase II bangalore,13.129355,77.595041
Prestige Glenwood bangalore,13.0767319,77.7341204
Aratt Cityscapes Villa bangalore,13.0611983,77.757579
Avani Gardens bangalore,13.0860725,77.6064885
Sobha Habitech bangalore,12.9828292,77.7552035
Brigade Parkside West bangalore,12.9026133,77.7018458
SNR Windmill bangalore,12.855583,77.597298
GCN White Palms bangalore,12.9616048,77.742095
Keystone Sarovar bangalore,12.8670332,77.5733981
Columbia Celestia bangalore,12.8953434,77.5795256
Gajanana Sumuk bangalore,12.9917127,77.7185076
MIMS Residency bangalore,13.086763,77.6214664
Cleartile The Rare Earth Plots bangalore,12.8784133,77.7097953
Sobha Daffodil bangalore,12.9013076,77.653417
Akruthi Spring Woods bangalore,12.985451,77.4864
Shapoorji Pallonji ParkWest Mahogany bangalore,12.963803,77.5610241
Cleartile The Rare Earth Plots bangalore,12.8784133,77.7097953
Prestige Glenwood bangalore,13.0767319,77.7341204
Sobha Daffodil bangalore,12.9013076,77.653417
Sanvi Sunrise bangalore,12.9732444,77.677601
RBD Stillwaters bangalore,12.8945651,77.6632973
Relizant Royale bangalore,12.957703,77.5758522
Shapoorji Pallonji ParkWest Mahogany bangalore,12.963803,77.5610241
Shilpa Dacha bangalore,12.915819,77.6697608
Brigade Omega bangalore,12.8938298,77.5294655
Prestige Royal Garden 3 bangalore,13.1395085,77.5706395
Sri Bhagwan Elite bangalore,12.8730771,77.6441754
Ozone Urbana Township bangalore,13.2036001,77.6645319
Axis Antara bangalore,12.8688053,77.6180494
Rohan Vasantha bangalore,12.9568204,77.7070217
NR Windgates bangalore,13.0859552,77.62378
Silicon Valley bangalore,12.9715987,77.5945627
Narmada Sri Heights bangalore,12.8737585,77.6677287
Prestige Dolce Vita bangalore,12.9757496,77.7425161
Mahindra Lifespace Windchimes bangalore,12.88624,77.597681
Veracious Vani Vilas bangalore,13.1220505,77.5768601
Provident The Tree bangalore,12.9960104,77.4848412
Golden Grand bangalore,13.0268946,77.5464606
Skanda Nirvana bangalore,12.9340795,77.7059496
VARS Parkwood bangalore,12.9156691,77.6909634
Aratt Cityscapes Rowhouse bangalore,13.0611983,77.757579
Viho Hill View bangalore,12.8904203,77.5148337
Adithya Garden  bangalore,12.8645579,77.6594665
Sumadhura Silver Ripples bangalore,12.9691977,77.7388622
Dharanis Prakruthi Park bangalore,12.8461858,77.8275989
Anand Somu Pristine bangalore,12.8588873,77.5667669
Aratt Rolling Whites bangalore,12.7481938,77.6837066
Anand Somu Pristine bangalore,12.8588873,77.5667669
Dharanis Prakruthi Park bangalore,12.8461858,77.8275989
Prestige Sunrise Park Norwood bangalore,12.8345846,77.6635615
Axis Antara bangalore,12.8688053,77.6180494
Splendid Skylines bangalore,12.8745128,77.6517073
Casa Gopalan bangalore,12.9685201,77.7424363
Assetz Lifestyle bangalore,12.8853283,77.7047401
Sobha Jasmine bangalore,12.9263467,77.6680634
Veracious Vani Vilas bangalore,13.1220505,77.5768601
Pioneer Park Avenue bangalore,12.875964,77.551905
Odions The Woods of East Phase 2 bangalore,12.8913922,77.6937237
Adithya Garden  bangalore,12.8645579,77.6594665
Velpula Pride bangalore,13.0863313,77.6028616
Sobha Marvella bangalore,12.9267833,77.6726791
Salarpuria Sattva Serene Life bangalore,13.1883652,77.6580876
Definer Hi-Life bangalore,13.0361409,77.6932524
Asrithas Grand Living bangalore,12.938386,77.617803
Shriram Signia bangalore,12.8391167,77.6563997
Sri Garnet Park bangalore,12.9918197,77.7194328
Azven Breathe bangalore,12.8313905,77.775604
Sobha Tulip bangalore,12.8984206,77.5855194
Prestige Ozone bangalore,12.9590509,77.7494998
SJR WaterMark bangalore,12.9132624,77.6704345
Vedant Vayun bangalore,12.8787673,77.6376676
DivyaSree 77 Place bangalore,12.9486621,77.6932524
Prestige Spencer Heights bangalore,12.9956569,77.6104792
Puravankara Purva Riviera bangalore,12.9758193,77.5570922
MN Guru Gokulam bangalore,13.0927842,77.6324403
Raja Sannidhi bangalore,12.8491125,77.6078187
Sobha Lifestyle Legacy bangalore,13.231919,77.674463
Nava Vedantha bangalore,13.0051219,77.6644468
Prabhavathi Divine bangalore,12.8787211,77.6110659
Jeevan Grandeur bangalore,13.0053452,77.7482751
Century Indus Phase II bangalore,12.9112501,77.5113871
Brigade Meadows Plumeria bangalore,12.8134935,77.5117193
Kolte Patil Raaga bangalore,13.0956915,77.6478017
ALPS Aurora bangalore,12.8145655,77.6729006
Century Saras bangalore,13.1128005,77.5701013
Greystone Mirror On Water bangalore,12.8943569,77.6618761
Thrive Muses Abode bangalore,13.0261844,77.6266968
Renaissance Nature Walk bangalore,13.0046798,77.7182604
Mantri Flora bangalore,12.9183563,77.6650713
Vivansaa Aurigaa bangalore,12.8937057,77.7681863
Arvind Sporcia bangalore,13.0624992,77.6215293
GM Infinite E City Town Phase I bangalore,12.8192308,77.66407
SNN Raj Serenity Phase II bangalore,12.852932,77.678469
Silverwood Regency bangalore,12.9111022,77.6777582
Purva Venezia bangalore,13.0972391,77.5702975
Sri Bhagwan Embassy bangalore,12.8355532,77.6916476
Puravankara Purva Fountain Square bangalore,12.9748291,77.618987
GM Global Techies Town Tower 03 C bangalore,12.8227035,77.6608411
Saran Mulberry Woods bangalore,12.9059509,77.7038144
Celebrity Square bangalore,12.828163,77.7860248
Shriram Chirping Woods Villament bangalore,12.9090034,77.6688901
Aahika Apartments bangalore,12.9036263,77.606235
Mana Karmel bangalore,12.8955387,77.7059662
GM Global Techies Town Tower 01 A bangalore,12.8227035,77.6608411
Trifecta Joli bangalore,12.8921388,77.7095138
SJR Vogue bangalore,12.9815216,77.7176076
Plama Heights bangalore,13.0334447,77.6374762
Raheja Residency bangalore,12.928366,77.6317759
Prestige Sunrise Park Brichwood bangalore,12.8321675,77.6632722
Lone Star Crexcel Tuscany bangalore,12.991444,77.615403
Salarpuria Sattva Kings Domain bangalore,12.9918038,77.6607041
GE Global Green Apple Villas bangalore,12.7861815,77.7124387
Candeur Rise bangalore,12.9969877,77.6899549
Brigade Metropolis bangalore,12.9914639,77.7029976
Elegant Pride bangalore,13.0012678,77.6225051
Kuteera Green Homes bangalore,13.0301107,77.7620013
URI Shirdi Sri Sai Nagar bangalore,12.9714651,77.540545
Pride Crosswinds Villa Plots bangalore,12.780214,77.603303
Jeevan Pristine bangalore,12.9715987,77.5945627
Salarpuria Sattva Gold Summit bangalore,13.0666284,77.6523154
DS Max Status bangalore,13.131781,77.5661959
Unishire The Weave bangalore,13.0569,77.623807
Total Environment Windmills Of Your Mind bangalore,12.9828416,77.7218047
G Corp The Icon Phase III bangalore,13.0473654,77.6254839
Sona Grandeur bangalore,12.8647018,77.5956349
Saranya Sreshta bangalore,12.9671661,77.7570509
Chaitrashree Royale bangalore,12.9389997,77.5180225
Sobha City Casa Paradiso bangalore,13.0761452,77.6406964
Nishant Prime bangalore,12.9665946,77.7651452
Aratt Amora bangalore,12.7587473,77.6711502
Windsor Troika bangalore,12.8656865,77.6194878
LGCL One Street bangalore,13.0668077,77.6602794
Mantri Lithos bangalore,13.0544515,77.6194419
VBHC Vaibhava bangalore,12.756369,77.7024257
Citrus Zen Garden bangalore,13.0683918,77.6049617
Griha Unnathi bangalore,13.0590857,77.6590355
Hebron Avenue bangalore,13.0323,77.6994231
Vivansaa Blessings bangalore,12.9124021,77.6387393
Unishire Verzure bangalore,13.0756934,77.6173763
Connected Living Whitefield bangalore,13.0345602,77.7896753
Pavani Sarovar bangalore,12.9726354,77.7340972
Kataria Builteck Residency bangalore,12.8213574,77.6876728
LGCL Pueblo bangalore,12.8666049,77.6672102
Prestige Kensington Gardens bangalore,13.051404,77.5369911
Millennia Montagna bangalore,12.9715987,77.5945627
Ozone Evergreens bangalore,12.9088641,77.6628913
DivyaSree Republic Of Whitefield bangalore,12.9662768,77.7243859
Pranavas BSR Gitaaar bangalore,12.9422451,77.7014517
Prestige Palms bangalore,12.9805009,77.7435987
S2 Avantikaa bangalore,12.8569538,77.7662866
Alpine Fiesta bangalore,12.996111,77.7203321
Suvastu King George Avenue bangalore,12.9066722,77.6430258
Godrej Platinum bangalore,13.0547182,77.5937366
Sonestaa Meadows bangalore,12.9488884,77.7214587
Ajantha Prime bangalore,12.862021,77.6623552
Kumari Lotus bangalore,12.9033063,77.6846818
RJ Lake Gardenia bangalore,13.018249,77.707173
BRR Sai Sankalp bangalore,12.9976477,77.7598434
Adarsh Palm Retreat Condominiums bangalore,12.9197319,77.6901979
Citrus Polaris  bangalore,13.06663,77.656796
Samruddhi Winter Green bangalore,12.9389418,77.7129508
Citrus Aries Lakeview bangalore,13.077676,77.6104505
Jayanth Santis bangalore,13.1115752,77.5722524
Ittina Neela bangalore,12.831385,77.700493
Aswan The Marquis bangalore,12.9713671,77.6119065
Purva City of Gold bangalore,12.887104,77.5521255
Aishwarya Splendour bangalore,12.8964934,77.5858455
DSMAX SAANJH bangalore,12.874364,77.6173867
Purva City of Gold bangalore,12.887104,77.5521255
Fire Luxur The Empyrean bangalore,12.9048299,77.8677685
MS Royal Sunnyvale bangalore,12.7384134,77.7085666
Prodaacon Mounika Espancia bangalore,13.0371268,77.6643917
Garuda Estilo Homes bangalore,12.9948427,77.7645333
Pride Enchanta Phase I bangalore,12.9478889,77.5353712
Apex Crystal bangalore,12.9715987,77.5945627
Gomati Iris bangalore,12.8033514,77.6714398
NBR Green Valley bangalore,12.8162764,77.8628083
Aditi Tropica bangalore,12.919196,77.668466
Fortuna Krrish bangalore,13.0407862,77.6753256
Cleartitle The Rare Earth bangalore,12.8784133,77.7097953
Sobha Petunia bangalore,13.0398047,77.6124624
DLR Sabarmati Enclave bangalore,13.0258664,77.6803306
Bangalore Regency Canterbury Castles bangalore,13.014444,77.629186
Slv Parkview bangalore,13.0459165,77.5419656
E Golden Abode bangalore,12.8511396,77.6735544
Sobha Arena - The Plaza bangalore,12.8642033,77.53674
Richmond Lake View bangalore,12.7995085,77.6563883
NCN Platina bangalore,12.9373858,77.7374738
Akme Harmony bangalore,12.9224347,77.6711293
Gnana Bhoomi bangalore,13.2805947,77.6198082
Sumo Leaves bangalore,12.878726,77.5444685
TG Lakevista bangalore,12.8734735,77.6343724
Oceanus Classic bangalore,13.005386,77.7316052
Prestige Monte Carlo bangalore,13.1152916,77.5774514
Mythri Arteor bangalore,12.8874178,77.6294089
Sri Amethyst bangalore,13.0047047,77.7145949
Brigade Gardenia bangalore,12.8879764,77.5781273
Midtown Rhythm bangalore,12.960095,77.741935
Richmond Lake View bangalore,12.7995085,77.6563883
Mahaveer Riviera bangalore,12.8930968,77.5883631
Jeevanadi Sampoorna bangalore,13.0643327,77.5697312
Century Linea bangalore,13.0698545,77.6037801
Shanders Dwellington bangalore,12.8476197,77.6881725
TG Lakevista bangalore,12.8734735,77.6343724
Mahaveer Tranquil bangalore,12.9679039,77.7328695
SLS Square bangalore,12.9719967,77.7153684
Oceanus Classic bangalore,13.005386,77.7316052
Prestige Monte Carlo bangalore,13.1152916,77.5774514
Aratt Aeris Residences bangalore,12.9824845,77.6460185
Mythri Arteor bangalore,12.8874178,77.6294089
Nitesh Hyde Park bangalore,12.8717726,77.5979352
Prestige Laughing Waters bangalore,12.9602478,77.7379568
Nagarjuna Maple Heights bangalore,12.9935525,77.6838545
Sobha Palladian bangalore,12.9541525,77.6893828
Sobha Iris bangalore,12.9328719,77.6846695
Vista The 450 RMV bangalore,12.9715638,77.6127715
CLPD Suncity Apartments bangalore,12.9026338,77.7069423
Sobha Rajvillas bangalore,12.9785119,77.5631574
Embassy Springs bangalore,13.2026171,77.6241374
Aakruthi Aura bangalore,12.9650697,77.7510877
Sobha Sunscape bangalore,12.8643066,77.5212751
Odion Rainbow Retreat bangalore,12.8957846,77.6865903
Shriram Suhaana bangalore,13.1335429,77.5729612
The Manya Magna Ville bangalore,12.8560454,77.6491728
Akme Encore bangalore,12.9725255,77.7133728
Vertex Venezia bangalore,12.9274179,77.7389044
Bijith Kripa bangalore,13.257391,77.7088976
Sobha Eternia bangalore,12.9035751,77.6649043
Artha Reviera bangalore,12.7697881,77.6981747
Soundarya Kamakshi bangalore,12.9835136,77.5299315
Comfort Heights bangalore,12.8874544,77.5537026
Definer Kingdom bangalore,13.073524,77.7446716
NS Paradise Township bangalore,13.0040017,77.717381
Skav Ohana bangalore,13.0225129,77.7147406
Prestige Notting Hill bangalore,12.8726581,77.5945658
Nitesh Forest Hills bangalore,13.0159262,77.7626956
SRC blue bells bangalore,12.8328724,77.6897124
Maangalya Prosper Apartment bangalore,12.8652341,77.5576347
GRC Brundavan bangalore,12.9393493,77.5190858
Amrutha Value bangalore,12.9706326,77.7367999
AR Splendor Park bangalore,13.042217,77.6552918
HW Archstone bangalore,13.0290541,77.6302934
Cleartitle Old Bangalore bangalore,12.916974,77.63152
Rajarajeshwari Parasmani Regency   bangalore,12.9404754,77.5813465
SV Lakshmi Nivas bangalore,13.0395202,77.6621751
Aban Desire bangalore,12.8281273,77.7766475
SGS Silver Oak bangalore,12.915705,77.5486503
Skyline Bagmane Champagne Hills bangalore,12.858472,77.5818416
Sai Ashirwad Natures Nest bangalore,12.835969,77.691623
RR Signature bangalore,13.0800374,77.6337759
Sobha Chrysanthemum bangalore,13.0601142,77.6368556
Century Artizan bangalore,13.129355,77.595041
Regency Pinnacle Heights bangalore,13.0624834,77.626811
Keerthi Krishna Viva bangalore,12.9106527,77.6840375
Vestaa Lushes bangalore,12.8496595,77.7347463
Shravanthi Sunniva Willow bangalore,12.8528408,77.7827893
SV Lakshmi Nivas bangalore,13.0395202,77.6621751
DS Max Sankalp Manor bangalore,13.0396616,77.6726014
AR Splendor Park bangalore,13.042217,77.6552918
Aban Desire bangalore,12.8281273,77.7766475
Garuda Blossom bangalore,13.017519,77.7090184
Century Artizan bangalore,13.129355,77.595041
Shravanthi Sunniva Willow bangalore,12.8528408,77.7827893
Akshaya Regalia bangalore,12.897131,77.5264058
Sobha Onyx bangalore,12.9245191,77.6528063
Hita Malibu Rosita bangalore,12.9417311,77.7510344
Bhadra Legacy bangalore,12.9746481,77.624852
Spectra Palmwoods bangalore,12.9617125,77.7324062
Suncrest Pebbles bangalore,12.9364507,77.7274439
Bhartiya City Leela Residences bangalore,13.084283,77.642781
Greenwood Regency bangalore,12.9138057,77.6833284
Sipani Santa Monica bangalore,12.940446,77.623403
Midwest Elita bangalore,13.1215868,77.6205622
Hoysala Ace Phase II bangalore,13.0663641,77.5869966
Brindavan Palms bangalore,12.8730823,77.6671062
Woodshire Emerson Park bangalore,13.0350995,77.7520959
Sterling Villa Grande Phase 2 bangalore,13.011181,77.7597398
Raynal Gardens bangalore,12.9767323,77.5148708
Mantri Alpyne bangalore,12.9042533,77.5274646
Ds Max Sherwood bangalore,12.9220588,77.7231568
Legacy Cataleya bangalore,12.985034,77.595768
Purva Vantage bangalore,12.9064791,77.6450269
Mamtha Elite bangalore,12.9100769,77.7039706
Basava Pride bangalore,13.01401,77.717031
Celebrity Pride bangalore,12.8079224,77.7774934
DSR White Waters bangalore,12.9167469,77.7168083
Splendid Elite bangalore,12.8977003,77.6678125
Ds Max Sherwood bangalore,12.9220588,77.7231568
Sri Lakshmi Vallabha Land Mark bangalore,12.890488,77.5521392
SM Zinnia bangalore,12.932482,77.7264103
Rohan Jharoka bangalore,12.9482601,77.6765682
UKN Esperanza bangalore,12.9525107,77.7206956
Melange Smart Neighbourhoods bangalore,12.8578542,77.7978698
Sona Vistaas bangalore,12.8811223,77.6195792
Purva Vantage bangalore,12.9064791,77.6450269
